https://www.youtube.com/watch?v=-f2YdfyWCSE のチャット欄を記録します。
('3:22:21', '落ちてるー！', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'また落ちてる', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'おわた', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ひどいよう', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが落ちてた', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ながされてる', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あっ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'こんなんもうだめじゃん', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが！', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'あらあら', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'サクサクされてる', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '食われてる', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'まーた落ちてる', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '！？', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダ落ちたね', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '毎回落ちるなｗ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'VAAMウォーターに近い味だったポーション', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え！？', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ワロタ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ティーダが落ちたからか', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ぺこちゃんは海の底', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'shredded', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いじめられてるｗ', 2, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'こいつよう落ちるなｗ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '死', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '攻撃されてて草', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いじめだ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'フルボッコｗ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'おちてる', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'いません', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ぼこぼこじゃんｗ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'なんでさ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko獅々田::_peko獅々田::_peko獅々田:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '草', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'pain', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'フルボッコ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ボッコボコで草', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '攻撃されまくってる', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '死体蹴りやめぇ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', '攻撃されてるｗｗ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'え？', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'うわ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', ':_peko焦り顔::_peko焦り顔::_peko焦り顔:', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
('3:22:21', 'ボッコボコだあｗｗ', 4, [2, 0, 0, 0, 0], ['3:21:10', 0, 0, 0, 0])
